Year,Month,Types of Cars,Brands,Car Model,Amount
2566,May,Sedan (Not more than 7 Pass),SUBARU,WRX STI RA-R,1
2566,May,Sedan (Not more than 7 Pass),SUBARU,XV 2.0i-P ES,31
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CELERIO GA 1.0L,69
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CELERIO GA 1.0L CVT,2
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CELERIO GA 1.0L MT,3
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CELERIO GL 1.0L,139
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CELERIO GL UP 1.0L CVT,33
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CELERIO GX 1.0L,37
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CELERIO GX 1.0L CVT,35
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CIAZ GL CVT,48
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CIAZ GL MT,3
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CIAZ GLX CVT,8
2566,May,Sedan (Not more than 7 Pass),SUZUKI,CIAZ RS CVT,8
2566,May,Sedan (Not more than 7 Pass),SUZUKI,ERTIGA GX 1.5L,19
2566,May,Sedan (Not more than 7 Pass),SUZUKI,JIMNY 1.5L 4AT,6
2566,May,Sedan (Not more than 7 Pass),SUZUKI,JIMNY SIERRA,1
2566,May,Sedan (Not more than 7 Pass),SUZUKI,JIMNY SIERRA 1.5L,1
2566,May,Sedan (Not more than 7 Pass),SUZUKI,JIMNY SIERRA JC,2
2566,May,Sedan (Not more than 7 Pass),SUZUKI,SPACIA CUSTOM HYBRID XS TURBO,1
2566,May,Sedan (Not more than 7 Pass),SUZUKI,SPACIA GEAR HYBRID XZ TURBO,1
2566,May,Sedan (Not more than 7 Pass),SUZUKI,SPACIA GEAR MY STYLE HYBRID,2
2566,May,Sedan (Not more than 7 Pass),SUZUKI,SWIFT GL 1.2L CVT,151
2566,May,Sedan (Not more than 7 Pass),SUZUKI,SWIFT GL NEXT 1.2L CVT,38
2566,May,Sedan (Not more than 7 Pass),SUZUKI,SWIFT GL PLUS 1.2L CVT,287
2566,May,Sedan (Not more than 7 Pass),SUZUKI,SWIFT GLX 1.2L CVT,235
2566,May,Sedan (Not more than 7 Pass),SUZUKI,SWIFT GLX-Navi 1.2L CVT,1
2566,May,Sedan (Not more than 7 Pass),SUZUKI,XL7 1.5L,104
2566,May,Sedan (Not more than 7 Pass),TATA,XENON,1
2566,May,Sedan (Not more than 7 Pass),TESLA,Model 3 Performance,46
2566,May,Sedan (Not more than 7 Pass),TESLA,Model 3 Rear-Wheel Drive,58
2566,May,Sedan (Not more than 7 Pass),TESLA,Model Y Rear-Wheel Drive,142
2566,May,Sedan (Not more than 7 Pass),TESLA,MODEL 3,1
2566,May,Sedan (Not more than 7 Pass),TESLA,MODEL 3 LONG RANGE,126
2566,May,Sedan (Not more than 7 Pass),TESLA,MODEL Y LONG RANGE,481
2566,May,Sedan (Not more than 7 Pass),TESLA,MODEL Y PERFORMANCE,214
2566,May,Sedan (Not more than 7 Pass),TESLA,MODEL Y RWD,1
2566,May,Sedan (Not more than 7 Pass),TESLA,MODEL Y STANDARD,1
2566,May,Sedan (Not more than 7 Pass),TESLA,MODEL Y STANDARD RANGE,1
2566,May,Sedan (Not more than 7 Pass),TESLA,MODEL3 LONG RANGE PER,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,2.5 HV Premium,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,3.0V 4WD TRD,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD,22
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD 2.5 HYBRID G F PACKAGE,6
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD 2.5 HYBRID SR C,7
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD 2.5 HYBRID SRC PACKAGE,9
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD 2.5 HYBRID X E-FOUR,5
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD 2.5 HYBRID X SIDE,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD 2.5 SC PACKAGE,118
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD 2.5L SC PACKAGE,40
2566,May,Sedan (Not more than 7 Pass),TOYOTA,"ALPHARD 2.5S ""TYPE GOLD III""",1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD GF HYBRID 2.5L,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID 2.5 S TYPE GOLD,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID GF PACKAGE,3
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID S TYPE GOLD II,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID SR C,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID SRC 2.5L,5
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID SRC PACKAGE,24
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X,4
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X 2.5L,2
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD HYBRID X E-FOUR,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SC PACKAGE,110
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SC PACKAGE 2.5L,80
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD SRC HYBRID 2.5L,2
2566,May,Sedan (Not more than 7 Pass),TOYOTA,ALPHARD X HYBRID 2.5L,2
2566,May,Sedan (Not more than 7 Pass),TOYOTA,BZ4X,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,C-HR,53
2566,May,Sedan (Not more than 7 Pass),TOYOTA,CAMRY,490
2566,May,Sedan (Not more than 7 Pass),TOYOTA,COMMUTER,32
2566,May,Sedan (Not more than 7 Pass),TOYOTA,COROLLA,235
2566,May,Sedan (Not more than 7 Pass),TOYOTA,COROLLA CROSS,1675
2566,May,Sedan (Not more than 7 Pass),TOYOTA,FORTUNER,2359
2566,May,Sedan (Not more than 7 Pass),TOYOTA,GR YARIS,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,GR86,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,GR86 RZ 10th ANNIVERSARY,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,GR86 RZ 2WD,3
2566,May,Sedan (Not more than 7 Pass),TOYOTA,GR86 SZ,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,HARRIER HYBRID Z LEATHER,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,HILUX REVO,4196
2566,May,Sedan (Not more than 7 Pass),TOYOTA,INNOVA,22
2566,May,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER 300 GR SPORT,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER 300 ZX DIESEL,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER 70 30TH,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,LAND CRUISER PRADO TZ G 2.8L,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,LANDCRUISER LC300 SAHARA,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,LANDCRUISER LC300 SAHARA ZX,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,LANDCRUISER PRADO 2.8 DIESEL,2
2566,May,Sedan (Not more than 7 Pass),TOYOTA,NCP93R-BEPRKT  A4,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,SIENTA,59
2566,May,Sedan (Not more than 7 Pass),TOYOTA,TR TRANSFORMER,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE,3
2566,May,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE 2.5 HYBRID ZR G,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,VELLFIRE HYBRID X,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,VELOZ,1359
2566,May,Sedan (Not more than 7 Pass),TOYOTA,VOXY HYBRID S-G,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,VOXY HYBRID S-Z,6
2566,May,Sedan (Not more than 7 Pass),TOYOTA,VOXY HYBRID SZ 1.8L,1
2566,May,Sedan (Not more than 7 Pass),TOYOTA,VOXY SZ,2
2566,May,Sedan (Not more than 7 Pass),TOYOTA,YARIS,1640
2566,May,Sedan (Not more than 7 Pass),TOYOTA,YARIS ATIV,4572
2566,May,Sedan (Not more than 7 Pass),TOYOTA,YARIS RZ HIGH PERFORMANCE,1
2566,May,Sedan (Not more than 7 Pass),VOLVO,C40,75
2566,May,Sedan (Not more than 7 Pass),VOLVO,S60,14
2566,May,Sedan (Not more than 7 Pass),VOLVO,S90,8
2566,May,Sedan (Not more than 7 Pass),VOLVO,V60,25
2566,May,Sedan (Not more than 7 Pass),VOLVO,XC40,167
2566,May,Sedan (Not more than 7 Pass),VOLVO,XC60,53
2566,May,Sedan (Not more than 7 Pass),VOLVO,XC90,14
2566,May,Microbus & Passenger Van ,FORD,RANGER,10
2566,May,Microbus & Passenger Van ,FORD,RANGER RAPTOR,4
2566,May,Microbus & Passenger Van ,FOTON,BJ6549B1PDA-RA,2
2566,May,Microbus & Passenger Van ,HYUNDAI,H-1,36
2566,May,Microbus & Passenger Van ,HYUNDAI,STARIA,261
2566,May,Microbus & Passenger Van ,ISUZU,D-MAX,17
2566,May,Microbus & Passenger Van ,KIA,CARNIVAL,104
2566,May,Microbus & Passenger Van ,KIA,GRAND CARNIVAL,2
2566,May,Microbus & Passenger Van ,MAXUS,V80,1
2566,May,Microbus & Passenger Van ,MERCEDES BENZ,SPRINTER 319 CDI,1
2566,May,Microbus & Passenger Van ,MERCEDES BENZ,SPRINTER 416 CDI VAN,1
2566,May,Microbus & Passenger Van ,MERCEDES BENZ,VITO 119 CDI,31
2566,May,Microbus & Passenger Van ,MG,MG EXTENDER,9
2566,May,Microbus & Passenger Van ,MG,V80,2
2566,May,Microbus & Passenger Van ,MITSUBISHI,TRITON,2
2566,May,Microbus & Passenger Van ,NISSAN,NAVARA,24
2566,May,Microbus & Passenger Van ,NISSAN,URVAN,39
2566,May,Microbus & Passenger Van ,NISSAN,UVL4RDRE26KHE-----,15
2566,May,Microbus & Passenger Van ,NISSAN,UVL4RDRE26KWDDER-C,1
2566,May,Microbus & Passenger Van ,SUZUKI,CARRY 1.5L MT,7
2566,May,Microbus & Passenger Van ,TOYOTA,COMMUTER,434
2566,May,Microbus & Passenger Van ,TOYOTA,HIACE,12
2566,May,Microbus & Passenger Van ,TOYOTA,HIACE MAJESTY,4
2566,May,Microbus & Passenger Van ,TOYOTA,HILUX REVO,112
2566,May,Microbus & Passenger Van ,VOLKSWAGEN,CARAVELLE COMFORTLINE2.0L,16
2566,May,Microbus & Passenger Van ,VOLKSWAGEN,CARAVELLE T69 2.0 L,4
2566,May,Van & Pick Up,BYD,T3,2
2566,May,Van & Pick Up,CHEVROLET,COLORADO X-CAB,2
2566,May,Van & Pick Up,DAIHATSU,HIJET CARGO,8
2566,May,Van & Pick Up,DAIHATSU,HIJET TRUCK JUMBO SAIIIt,1
2566,May,Van & Pick Up,DFSK,EVO-P3,1
2566,May,Van & Pick Up,FORD,RANGER,481
2566,May,Van & Pick Up,FORD,RANGER SWB,10
2566,May,Van & Pick Up,FOTON,BJ1041V8JD3-RF,1
2566,May,Van & Pick Up,FOTON,BJ1045V8JD3-FA,8
2566,May,Van & Pick Up,HINO,FG8JJ1A-JJT,1
2566,May,Van & Pick Up,HINO,XZU600R-HKMLKT3,48
2566,May,Van & Pick Up,ISUZU,D-MAX,6014
2566,May,Van & Pick Up,ISUZU,FTR34JXXXU,5
2566,May,Van & Pick Up,ISUZU,FTR34LXXXU,4
2566,May,Van & Pick Up,ISUZU,FVZ34QNDXU,3
2566,May,Van & Pick Up,ISUZU,NLR77EXXXW,9
2566,May,Van & Pick Up,ISUZU,NLR85EXSXY,18
2566,May,Van & Pick Up,ISUZU,NLR85EXXXU,191
2566,May,Van & Pick Up,KIA,K2500,4
2566,May,Van & Pick Up,MAZDA,MAZDA BT-50,59
2566,May,Van & Pick Up,MG,MG EXTENDER,37
2566,May,Van & Pick Up,MITSUBISHI,TRITON,772
2566,May,Van & Pick Up,NISSAN,BVL2RDYD23FHN---CA,1
2566,May,Van & Pick Up,NISSAN,NAVARA,228
2566,May,Van & Pick Up,SUZUKI,CARRY 1.5L MT,280
2566,May,Van & Pick Up,TAKANO,TTE-500L,2
2566,May,Van & Pick Up,TOYOTA,COMMUTER,2
2566,May,Van & Pick Up,TOYOTA,HIACE,13
2566,May,Van & Pick Up,TOYOTA,HILUX REVO,6755
2566,May,Van & Pick Up,TOYOTA,LAND CRUISER 79 PICK UP 4.2,1
2566,May,Van & Pick Up,VOLVO,PANTHER 8X8,3
2566,May,Motortricycle,BIZ NEX,NEX2.0,1
2566,May,Motortricycle,PANTHERA,Classic II,1
2566,May,Motortricycle,S.T.TUK TUK,ST,1
2566,May,Motortricycle,SUMOTA,,1
2566,May,Motortricycle,TKI,005EV TUK TUK,1
2566,May,Urban Taxi,ISUZU,MU-X,1
2566,May,Urban Taxi,MG,EP,18
2566,May,Urban Taxi,TOYOTA,COROLLA,110
2566,May,Urban Taxi,TOYOTA,FORTUNER,2
2566,May,Motortricycle Taxi (Tuk Tuk),BIZ NEX,NEX2.0,11
2566,May,Hotel Taxi,FORD,EVEREST,3
2566,May,Hotel Taxi,ISUZU,MU-X,22
2566,May,Hotel Taxi,TOYOTA,ALPHARD 2.5 SC PACKAGE,1
2566,May,Hotel Taxi,TOYOTA,CAMRY,3
2566,May,Hotel Taxi,TOYOTA,COROLLA CROSS,1
2566,May,Hotel Taxi,TOYOTA,FORTUNER,3
2566,May,Tour Taxi,BMW,520d M Sport,2
2566,May,Tour Taxi,BMW,730Ld M Sport,3
2566,May,Tour Taxi,HONDA,CIVIC,1
2566,May,Tour Taxi,ISUZU,MU-X,28
2566,May,Tour Taxi,MG,EP,1
2566,May,Tour Taxi,MITSUBISHI,PAJERO SPORT,1
2566,May,Tour Taxi,TOYOTA,CAMRY,11
2566,May,Tour Taxi,TOYOTA,COROLLA,7
2566,May,Tour Taxi,TOYOTA,COROLLA CROSS,5
2566,May,Tour Taxi,TOYOTA,FORTUNER,19
2566,May,Motorcycle,AIMA,A500,19
2566,May,Motorcycle,AIMA,U1-2,2
2566,May,Motorcycle,AJ,C-LIKE,53
2566,May,Motorcycle,AJ,MINE PLUS,4
2566,May,Motorcycle,AJ,Q5,3
2566,May,Motorcycle,AJ,RAYMAN,6
2566,May,Motorcycle,AJ,SABER TIGER,6
2566,May,Motorcycle,AJ,Z3,1
2566,May,Motorcycle,ALPHA VOLANTIS,HORIZON 150A,8
2566,May,Motorcycle,ALPHA VOLANTIS,HORIZON 300A,5
2566,May,Motorcycle,APRILIA,RSV4 RF,1
2566,May,Motorcycle,APRILIA,SR GT 200,27
2566,May,Motorcycle,APRILIA,SR GT 200 SPORT,42
2566,May,Motorcycle,BAJAJ,Dominar D 400,6
2566,May,Motorcycle,BAJAJ,DOMINAR D250,1
2566,May,Motorcycle,BAJAJ,Pulsar NS 200,6
2566,May,Motorcycle,BAJAJ,Pulsar RS 200,4
2566,May,Motorcycle,BENELLI,IMPERIALE 400,3
2566,May,Motorcycle,BENELLI,LEONCINO TRAIL,3
2566,May,Motorcycle,BENELLI,TNT135,3
2566,May,Motorcycle,BENELLI,TRK502X ABS,15
2566,May,Motorcycle,BMW,C 400 GT,18
2566,May,Motorcycle,BMW,CE 04,1
2566,May,Motorcycle,BMW,F 850 GS,5
2566,May,Motorcycle,BMW,F 850 GS Adventure,1
2566,May,Motorcycle,BMW,F 900 R,5
2566,May,Motorcycle,BMW,F 900 XR,4
2566,May,Motorcycle,BMW,G 310 GS,1
2566,May,Motorcycle,BMW,K 1600 B,1
2566,May,Motorcycle,BMW,R 1200 GS ADVENTURE,1
2566,May,Motorcycle,BMW,R 1250 GS,7
2566,May,Motorcycle,BMW,R 1250 GS Adventure,21
2566,May,Motorcycle,BMW,R 1250 RT,2
2566,May,Motorcycle,BMW,R nineT,2
2566,May,Motorcycle,BMW,R nineT Pure,2
2566,May,Motorcycle,BMW,R nineT Scrambler,1
2566,May,Motorcycle,BMW,R nineT Urban G/S,3
2566,May,Motorcycle,BMW,R18,1
2566,May,Motorcycle,BMW,R18 B,1
2566,May,Motorcycle,BMW,R18 Classic,1
2566,May,Motorcycle,BMW,R18 Transcontinental,1
2566,May,Motorcycle,BMW,S 1000 R,1
2566,May,Motorcycle,BMW,S 1000 RR,4
2566,May,Motorcycle,BMW,S 1000 XR,3
2566,May,Motorcycle,CF,250NK,3
2566,May,Motorcycle,CF,250NK ABS,1
2566,May,Motorcycle,CYCLONE,RE3,40
2566,May,Motorcycle,DECO,CJDS60,140
2566,May,Motorcycle,DECO,DOUBLEACE,26
2566,May,Motorcycle,DECO,Ekon,2
2566,May,Motorcycle,DECO,G-FIVE,86
2566,May,Motorcycle,DECO,Hannah,112
2566,May,Motorcycle,DECO,Luciano,187
2566,May,Motorcycle,DECO,Max One,4
2566,May,Motorcycle,DECO,Super Ace,91
2566,May,Motorcycle,DECO,SUSU,23
2566,May,Motorcycle,DECO,Sylla,2
2566,May,Motorcycle,DECO,TITAN,1
2566,May,Motorcycle,DUCATI,Desert X,6
2566,May,Motorcycle,DUCATI,DIAVEL 1260,1
2566,May,Motorcycle,DUCATI,HYPERMOTARD 950 SP,1
2566,May,Motorcycle,DUCATI,MONSTER,14
2566,May,Motorcycle,DUCATI,Multistrada V2,1
2566,May,Motorcycle,DUCATI,Multistrada V2 S,3
2566,May,Motorcycle,DUCATI,Multistrada V4 Pikes Peak,1
2566,May,Motorcycle,DUCATI,MULTISTRADA V4 S,1
2566,May,Motorcycle,DUCATI,Panigale V4 SP2,1
2566,May,Motorcycle,DUCATI,PANIGALE V2,1
2566,May,Motorcycle,DUCATI,PANIGALE V4 S,1
2566,May,Motorcycle,DUCATI,SCRAMBLER 1100 SPORT PRO,1
2566,May,Motorcycle,DUCATI,SCRAMBLER 1100 TB PRO,3
2566,May,Motorcycle,DUCATI,SCRAMBLER DESERT SLED,1
2566,May,Motorcycle,DUCATI,SCRAMBLER NIGHTSHIFT,6
2566,May,Motorcycle,DUCATI,SCRAMBLER URBAN MOTARD,4
2566,May,Motorcycle,DUCATI,STREETFIGHTER V4 S,3
2566,May,Motorcycle,ECOOTER,ELONE2,1
2566,May,Motorcycle,EM,LEGEND,71
2566,May,Motorcycle,GPX,200VT0302CS,2
2566,May,Motorcycle,GPX,COUNTRY125,1
2566,May,Motorcycle,GPX,CR5,1
2566,May,Motorcycle,GPX,DEMON,2
2566,May,Motorcycle,GPX,DEMON GR200R,3
2566,May,Motorcycle,GPX,DEMON GR200R DaCorsa,1
2566,May,Motorcycle,GPX,DEMON GR200RDACORSA2,157
2566,May,Motorcycle,GPX,DEMON-150GN,4
2566,May,Motorcycle,GPX,DEMON-150GR,1
2566,May,Motorcycle,GPX,DEMON150-GR Fi,1
2566,May,Motorcycle,GPX,DRONE KEYLESS,932
2566,May,Motorcycle,GPX,DRONE KEYLESS-S,823
2566,May,Motorcycle,GPX,DRONE STANDARD,95
2566,May,Motorcycle,GPX,LEGEND 150Fi,2
2566,May,Motorcycle,GPX,LEGEND-GENTLEMAN,3
2566,May,Motorcycle,GPX,LEGEND150,1
2566,May,Motorcycle,GPX,LEGEND200-A1,2
2566,May,Motorcycle,GPX,LEGEND250 Brighton,1
2566,May,Motorcycle,GPX,LEGEND250 TWIN,1
2566,May,Motorcycle,GPX,LEGEND250 TWIN II,2
2566,May,Motorcycle,GPX,LEGEND250 TWIN III,98
2566,May,Motorcycle,GPX,MAD 300.00,3
2566,May,Motorcycle,GPX,NEW DEMON GR200R,34
2566,May,Motorcycle,GPX,POPZ,1
2566,May,Motorcycle,GPX,POPZ 110,100
2566,May,Motorcycle,GPX,ROCK Classic,206
2566,May,Motorcycle,GPX,ROCK Elegance,3
2566,May,Motorcycle,GPX,ROCK Sport,1
2566,May,Motorcycle,GPX,Tuscany150 Keyless,968
2566,May,Motorcycle,GPX,Tuscany150 Keyset,35
2566,May,Motorcycle,H SEM,CIAO,1
2566,May,Motorcycle,H SEM,MOBILA G,103
2566,May,Motorcycle,HANWAY,Scrambler250,1
2566,May,Motorcycle,HAONAIQI,LION-Q1,57
2566,May,Motorcycle,HAONAIQI,LION-Q1 SMART,58
2566,May,Motorcycle,HAONAIQI,LION-Q2,7
2566,May,Motorcycle,HARLEY DAVIDSON,FLFBS,15
2566,May,Motorcycle,HARLEY DAVIDSON,FLHCS,11
2566,May,Motorcycle,HARLEY DAVIDSON,FLHR,1
2566,May,Motorcycle,HARLEY DAVIDSON,FLHRXS,1
2566,May,Motorcycle,HARLEY DAVIDSON,FLHTK,3
2566,May,Motorcycle,HARLEY DAVIDSON,FLHX,1
2566,May,Motorcycle,HARLEY DAVIDSON,FLHXS,6
2566,May,Motorcycle,HARLEY DAVIDSON,FLHXST,3
2566,May,Motorcycle,HARLEY DAVIDSON,FLSB,16
2566,May,Motorcycle,HARLEY DAVIDSON,FLTRXS,8
2566,May,Motorcycle,HARLEY DAVIDSON,FLTRXST,3
2566,May,Motorcycle,HARLEY DAVIDSON,FXBBS,8
2566,May,Motorcycle,HARLEY DAVIDSON,FXBRS,4
2566,May,Motorcycle,HARLEY DAVIDSON,FXFBS,13
2566,May,Motorcycle,HARLEY DAVIDSON,FXLRS,8
